city_name,state,is_saturated,difference
Sebastopol,California,true,-1027
Sebring,Florida,true,-64
Sedalia,Missouri,true,-308
Sedona,Arizona,true,-160
Sedro-woolley,Washington,true,-214
Seeley Lake,Montana,true,-386
Seffner,Florida,true,-359
Seguin,Texas,true,-1139
Selbyville,Delaware,false,287
Selinsgrove,Pennsylvania,true,-205
Selma,Alabama,true,-613
Seminole,Florida,true,-207
Semora,North Carolina,true,-2321
Seneca,South Carolina,true,-1407
Seneca Falls,New York,true,-77
Senoia,Georgia,true,-384
Sequim,Washington,true,-942
Seven Devils,North Carolina,true,-1252
Sevier County,Tennessee,true,-2397
Sevierville,Tennessee,true,-2252
Sewanee,Tennessee,true,-299
Seward,Alaska,false,286
Seymour,Tennessee,true,-593
Shaftsbury,Vermont,true,-559
Shaker Heights,Ohio,true,-970
Shalimar,Florida,true,-254
Shandaken,New York,true,-977
Sharon,Connecticut,true,-1505
Shasta County,California,true,-302
Shasta Lake,California,false,1164
Shaver Lake,California,true,-529
Shawano,Wisconsin,true,-564
Shawnee,Kansas,true,-540
Sheboygan,Wisconsin,true,-1442
Sheffield,Massachusetts,true,-1156
Shelburne,Vermont,true,-494
Shelburne Falls,Massachusetts,true,-1182
Shelby,Michigan,true,-2840
Shelbyville,Kentucky,true,-535
Shelbyville,Tennessee,true,-272
Shell Knob,Missouri,true,-525
Shelter Island,New York,true,-3547
Shelton,Washington,true,-973
Shenandoah,Virginia,true,-1674
Shepherdstown,West Virginia,true,-922
Sheridan,Wyoming,true,-613
Sherman,Texas,true,-256
Sherrills Ford,North Carolina,true,-1146
Sherwood,Arkansas,true,-549
Sherwood,Oregon,true,-1241
Shingletown,California,true,-219
Ship Bottom,New Jersey,true,-1330
Shipshewana,Indiana,true,-562
Shirley,New York,true,-1429
Shoreline,Washington,true,-743
Shorewood,Wisconsin,true,-1187
Show Low,Arizona,true,-1063
Shreveport,Louisiana,true,-514
Sierra Vista,Arizona,true,-137
Siesta Key,Florida,false,1328
Signal Mountain,Tennessee,true,-1020
Siloam Springs,Arkansas,true,-367
Silt,Colorado,true,-1101
Silver City,New Mexico,true,-464
Silver Spring,Maryland,true,-379
Silverthorne,Colorado,false,452
Silverton,Colorado,true,-29
Silverton,Oregon,true,-529
Simi Valley,California,true,-1155
Simpsonville,South Carolina,true,-309
Sioux City,Iowa,true,-357
Sioux Falls,South Dakota,true,-1020
Sister Bay,Wisconsin,true,-1443
Sisters,Oregon,true,-1013
Sitka,Alaska,false,271
Six Mile,South Carolina,true,-485
Skaneateles,New York,true,-1923
Skokie,Illinois,true,-348
Skyforest,California,true,-1217
Skykomish,Washington,true,-973
Sky Valley,Georgia,true,-1436
Slade,Kentucky,true,-338
Slaty Fork,West Virginia,true,-547
Slidell,Louisiana,true,-784
Smallwood,New York,true,-971
Smithfield,Utah,true,-521
Smith River,California,true,-523
Smithville,Tennessee,true,-1461
Smithville,Texas,false,85
Smyrna,Georgia,true,-587
Smyrna,Tennessee,false,396
Sneads Ferry,North Carolina,true,-902
Snellville,Georgia,true,-416
Snohomish,Washington,true,-667
Snoqualmie Pass,Washington,false,997
Snowmass Village,Colorado,false,3458
Snowshoe,West Virginia,true,-137
Soda Springs,California,false,463
Soddy-daisy,Tennessee,true,-901
Sodus Point,New York,true,-955
Solana Beach,California,true,-1653
Soldotna,Alaska,false,5318
Solitude,Utah,false,1213
Solvang,California,true,-101
Somers,Montana,true,-1726
Somerset,Kentucky,true,-1003
Somerset,Pennsylvania,true,-714
Somers Point,New Jersey,true,-1840
Somerville,Massachusetts,true,-324
Somerville,Texas,true,-113
Sonoita,Arizona,true,-725
Sonoma,California,true,-1393
Sonora,California,true,-225
Soquel,California,true,-95
Southampton,New York,true,-4128
Southaven,Mississippi,true,-400
South Bend,Indiana,true,-1263
South Bloomingville,Ohio,true,-759
South Burlington,Vermont,true,-1064
South Daytona,Florida,true,-175
Southern Pines,North Carolina,true,-127
Southern Shores,North Carolina,true,-1639
South Euclid,Ohio,true,-282
Southfield,Michigan,true,-929
South Fork,Colorado,true,-405
South Gate,California,true,-265
South Haven,Michigan,true,-1615
South Hero,Vermont,false,849
South Jordan,Utah,true,-635
South Kingstown,Rhode Island,true,-872
South Lake Tahoe,California,true,-408
South Miami,Florida,true,-522
Southold,New York,true,-3666
South Padre Island,Texas,true,-649
South Pasadena,California,true,-382
Southport,North Carolina,true,-414
South Portland,Maine,true,-540
South Salt Lake,Utah,true,-457
South San Francisco,California,true,-361
Southwest Harbor,Maine,true,-1806
Sparks,Nevada,true,-698
Sparta,Georgia,true,-819
Sparta,North Carolina,true,-896
Sparta,Tennessee,true,-511
Spartanburg,South Carolina,true,-389
Spearfish,South Dakota,true,-944
Speculator,New York,true,-1046
Speedway,Indiana,false,143
Spencer,Tennessee,true,-602
Sperry,Oklahoma,true,-809
Sperryville,Virginia,true,-1132
Spicewood,Texas,true,-274
Spirit Lake,Iowa,true,-587
Spokane,Washington,true,-508
Spokane Valley,Washington,true,-732
Spooner,Wisconsin,true,-974
Spotsylvania Courthouse,Virginia,true,-986
Spring,Texas,true,-662
Spring Branch,Texas,true,-17
Spring City,Tennessee,true,-1276
Spring City,Utah,true,-648
Springdale,Arkansas,true,-406
Springdale,Utah,false,222
Springfield,Illinois,true,-464
Springfield,Kentucky,true,-707
Springfield,Massachusetts,true,-659
Springfield,Missouri,true,-442
Springfield,Ohio,true,-78
Springfield,Oregon,true,-301
Springfield,Virginia,true,-369
Spring Hill,Florida,true,-89
Spring Hill,Tennessee,true,-1199
Spring Lake,Michigan,true,-686
Spring Lake,New Jersey,true,-2744
Spring Mills,Pennsylvania,true,-1098
Spring Valley,California,true,-707
Springville,California,true,-402
Springville,Tennessee,true,-709
Springville,Utah,true,-465
Spruce Pine,North Carolina,true,-1792
Squaw Valley,California,true,-579
Staatsburg,New York,true,-1638
Stafford,Virginia,true,-120
Stafford Township,New Jersey,true,-1601
Stamford,Connecticut,true,-1082
Stamford,New York,true,-1093
Stanardsville,Virginia,true,-605
Standish,Maine,true,-1133
Stanley,Idaho,false,543
Stanley,Virginia,true,-919
Stanton,California,true,-130
Stanton,Kentucky,true,-370
Stanwood,Michigan,true,-1406
Stanwood,Washington,true,-1988
Starkville,Mississippi,true,-766
Star Valley Ranch,Wyoming,true,-1575
State College,Pennsylvania,false,846
Stateline,Nevada,true,-358
Staten Island,New York,true,-1058
Statesboro,Georgia,true,-250
Statesville,North Carolina,true,-829
Staunton,Virginia,true,-1025
Steamboat Springs,Colorado,false,3107
Steelville,Missouri,true,-368
Ste. Genevieve,Missouri,true,-259
Steinhatchee,Florida,true,-486
Stephenville,Texas,true,-288
Sterling,Alaska,true,-574
Sterling,Virginia,true,-1113
Steubenville,Ohio,true,-314
Stevenson,Washington,true,-591
Stevens Point,Wisconsin,true,-916
Stevensville,Maryland,true,-1535
Stevensville,Michigan,true,-742
Stevensville,Montana,true,-54
Stigler,Oklahoma,true,-531
Stillwater,Minnesota,true,-1422
Stillwater,Oklahoma,true,-461
Stinson Beach,California,true,-3303
Stockbridge,Georgia,true,-892
Stockbridge,Massachusetts,true,-2684
Stockbridge,Vermont,false,1175
Stockton,California,true,-124
Stockton,Missouri,true,-360
Stockton Springs,Maine,true,-1503
Stonecrest,Georgia,true,-517
Stone Harbor,New Jersey,false,762
Stone Lake,Wisconsin,true,-1009
Stone Mountain,Georgia,true,-336
Stone Ridge,New York,true,-2603
Stonewall,Texas,true,-485
Stonington,Connecticut,true,-1048
Stonington,Maine,true,-377
Stowe,Vermont,true,-241
Strasburg,Pennsylvania,true,-964
Strasburg,Virginia,true,-1012
Stratford,Connecticut,true,-1158
Stratton,Vermont,false,779
Strawberry,Arizona,true,-528
Strawberry,California,true,-173
Stroudsburg,Pennsylvania,true,-979
Stuart,Florida,false,1644
Sturgeon Bay,Wisconsin,true,-1629
Sturgis,South Dakota,true,-1635
Suches,Georgia,true,-704
Suffolk,Virginia,true,-313
Sugarcreek,Ohio,true,-813
Sugar Grove,North Carolina,true,-1492
Sugar Grove,Ohio,true,-1668
Sugar Land,Texas,true,-49
Sugarloaf,California,true,-188
Sugar Mountain,North Carolina,true,-349
Sullivan,Maine,true,-1426
Sulphur,Louisiana,true,-551
Sulphur,Oklahoma,true,-483
Summerfield,Florida,true,-54
Summerland,California,true,-1656
Summerland Key,Florida,false,1457
Summersville,West Virginia,true,-343
Summerton,South Carolina,false,16
Summerville,South Carolina,true,-296
Sumter,South Carolina,true,-465
Sunapee,New Hampshire,true,-880
Sun City,Arizona,false,29
Sun City West,Arizona,false,375
Sundance,Utah,true,-4355
Sun Lakes,Arizona,false,456
Sunny Isles Beach,Florida,true,-99
Sunnyvale,California,true,-1006
Sunrise,Florida,true,-638
Sunrise Beach,Missouri,true,-1901
Sunriver,Oregon,true,-1982
Sunset Beach,North Carolina,true,-349
Sun Valley,Idaho,true,-822
Superior,Wisconsin,true,-1185
Surf City,New Jersey,true,-2446
Surf City,North Carolina,true,-1053
Surfside,Florida,false,608
Surfside Beach,South Carolina,true,-29
Surfside Beach,Texas,true,-1102
Surprise,Arizona,true,-217
Surry,Maine,true,-1246
Sussex County,Delaware,false,792
Sutter Creek,California,true,-1043
Suttons Bay,Michigan,true,-1816
Suwanee,Georgia,true,-1013
Swampscott,Massachusetts,true,-3880
Swan Lake,New York,true,-1635
Swannanoa,North Carolina,true,-746
Swansboro,North Carolina,true,-1038
Swanton,Maryland,true,-3755
Sylva,North Carolina,true,-937
Sylvan Beach,New York,true,-1385
Syracuse,Indiana,true,-955
Syracuse,New York,true,-1499
Tabernash,Colorado,true,-507
Tacoma,Washington,true,-685
Tafton,Pennsylvania,true,-3382
Tahlequah,Oklahoma,true,-375
Tahoe City,California,true,-50
Tahoe Vista,California,false,79
Tahoma,California,true,-968
Tahuya,Washington,true,-759
Takoma Park,Maryland,true,-638
Talkeetna,Alaska,true,-391
Talladega,Alabama,true,-223
Tallahassee,Florida,true,-402
Tallassee,Tennessee,true,-793
Tamarac,Florida,true,-425
Tampa,Florida,true,-413
Tamworth,New Hampshire,true,-891
Tannersville,New York,true,-1710
Tannersville,Pennsylvania,false,4
Taos,New Mexico,true,-637
Taos Ski Valley,New Mexico,false,1785
Tarpon Springs,Florida,true,-310
Tavares,Florida,true,-300
Tavernier,Florida,false,237
Tawas City,Michigan,true,-555
Taylor,Texas,true,-620
Taylors,South Carolina,true,-812
Taylorsville,Kentucky,true,-689
Taylorsville,Utah,true,-596
Tazewell,Virginia,true,-188
Teaneck,New Jersey,true,-975
Teasdale,Utah,false,245
Tehachapi,California,true,-810
Tellico Plains,Tennessee,true,-756
Telluride,Colorado,false,29
Temecula,California,true,-1362
Tempe,Arizona,true,-505
Temple,Texas,true,-436
Temple City,California,true,-1250
Temple Hills,Maryland,true,-305
Templeton,California,true,-1074
Ten Mile,Tennessee,true,-1207
Terlingua,Texas,true,-149
Terra Alta,West Virginia,true,-1523
Terrebonne,Oregon,true,-128
Terre Haute,Indiana,true,-672
Tetonia,Idaho,true,-1035
Teton Village,Wyoming,false,1373
Texarkana,Arkansas,true,-137
Texarkana,Texas,true,-804
The Bronx,New York,true,-804
The Colony,Texas,true,-563
The Dalles,Oregon,true,-877
The Plains,Virginia,true,-1433
Thermal,California,false,2578
Thermopolis,Wyoming,true,-696
The Village,Oklahoma,true,-743
The Villages,Florida,false,383
The Woodlands,Texas,false,2
Thibodaux,Louisiana,true,-91
Thomas,West Virginia,false,151
Thomasville,Georgia,true,-619
Thompson,Pennsylvania,true,-636
Thompson's Station,Tennessee,true,-2174
Thompsonville,Michigan,true,-804
Thornton,Colorado,true,-750
Thornton,New Hampshire,true,-555
Thornville,Ohio,true,-60
Thousand Oaks,California,true,-714
Thousand Palms,California,true,-37
Three Oaks,Michigan,true,-1590
Three Rivers,California,true,-530
Tickfaw,Louisiana,true,-512
Ticonderoga,New York,false,15
Tidioute,Pennsylvania,false,186
Tigard,Oregon,true,-991
Tiger,Georgia,true,-808
Tillamook,Oregon,true,-1044
Tilton,New Hampshire,false,284
Tisbury,Massachusetts,true,-1501
Titusville,Florida,true,-83
Tiverton,Rhode Island,true,-1780
Tivoli,New York,true,-1686
Tobyhanna,Pennsylvania,true,-1100
Tobyhanna Township,Pennsylvania,true,-1593
Toccoa,Georgia,true,-843
Todd,North Carolina,true,-1164
Tofte,Minnesota,true,-1907
Tok,Alaska,true,-658
Toledo,Ohio,true,-273
Tomahawk,Wisconsin,true,-849
Tomball,Texas,true,-621
Tombstone,Arizona,true,-313
Tonawanda,New York,true,-1116
Tool,Texas,true,-690
Topanga,California,true,-1247
Topeka,Kansas,true,-533
Topsail Beach,North Carolina,true,-2384
Topton,North Carolina,true,-1793
Toquerville,Utah,true,-600
Torrance,California,true,-704
Torrey,Utah,false,444
Town Of Rockingham,Vermont,true,-813
Townsend,Georgia,true,-679
Townsend,Tennessee,true,-979
Township Of Taylorsville,North Carolina,true,-403
Townville,South Carolina,true,-1047
Tracy,California,true,-168
Tracy City,Tennessee,true,-900
Travelers Rest,South Carolina,true,-646
Traverse City,Michigan,true,-2075
Treasure Island,Florida,false,1050
Tremont,Maine,true,-1549
Trenton,Georgia,true,-500
Trenton,Maine,false,430
Trinidad,California,false,77
Trinidad,Colorado,true,-58
Trinity,Texas,true,-687
Tropic,Utah,false,153
Troutdale,Oregon,true,-583
Troutman,North Carolina,true,-1657
Troy,Alabama,true,-238
Troy,Montana,true,-562
Troy,New York,true,-445
Truckee,California,false,79
Trumansburg,New York,true,-893
Truro,Massachusetts,true,-2061
Truth Or Consequences,New Mexico,true,-261
Tryon,North Carolina,true,-1365
Tubac,Arizona,true,-304
Tuckasegee,North Carolina,true,-1404
Tucker,Georgia,true,-556
Tucson,Arizona,true,-59
Tukwila,Washington,true,-965
Tulare,California,true,-481
Tullahoma,Tennessee,true,-870
Tulsa,Oklahoma,true,-562
Tunbridge,Vermont,true,-717
Tupelo,Mississippi,true,-535
Tupper Lake,New York,true,-1059
Turlock,California,true,-140
Tuscaloosa,Alabama,true,-9900
Tustin,California,true,-210
Twain Harte,California,true,-505
Twentynine Palms,California,true,-504
Twin Falls,Idaho,true,-697
Twin Lakes,Colorado,true,-2000
Twin Lakes,Wisconsin,true,-2198
Twin Peaks,California,true,-1191
Two Harbors,Minnesota,true,-1741
Two Rivers,Wisconsin,true,-1128
Tybee Island,Georgia,true,-649
Tyler,Texas,true,-313
Ukiah,California,true,-248
Ulster Park,New York,true,-1921
Underhill,Vermont,true,-666
Union,New Jersey,true,-731
Union,Washington,true,-932
Union City,California,true,-427
Union City,Georgia,true,-677
Union City,New Jersey,true,-883
Uniondale,New York,true,-476
Union Pier,Michigan,true,-2802
University City,Missouri,true,-791
University Place,Washington,true,-809
Upland,California,true,-868
Upper Black Eddy,Pennsylvania,true,-1648
Upper Darby,Pennsylvania,false,25
Upper Jay,New York,true,-620
Upper Marlboro,Maryland,true,-284
Urbana,Illinois,true,-212
Utica,New York,true,-386
Utopia,Texas,true,-1017
Uvalde,Texas,true,-428
Vacaville,California,true,-81
Vail,Arizona,false,681
Vail,Colorado,false,1248
Valatie,New York,true,-1704
Valdez,Alaska,false,269
Valdosta,Georgia,true,-321
Vallejo,California,true,-249
Valley Center,California,true,-227
Valley Stream,New York,true,-67
Valparaiso,Indiana,true,-798
Valrico,Florida,true,-676
Van Buren,Missouri,true,-516
Vancouver,Washington,true,-829
Vashon,Washington,true,-1430
Venice,California,true,-976
Venice,Florida,false,521
Ventnor City,New Jersey,true,-1376
Ventura,California,true,-504
Vermilion,Ohio,true,-525
Vernal,Utah,true,-398
Vernon,California,false,1597
Vernon Township,New Jersey,true,-944
Vero Beach,Florida,false,516
Verona,Wisconsin,true,-1584
Versailles,Kentucky,false,24
Vicksburg,Mississippi,true,-85
Victor,Idaho,true,-1293
Victor,West Virginia,true,-2230
Victoria,Texas,true,-640
Victorville,California,true,-708
View Park-windsor Hills,California,true,-1816
Vilas,North Carolina,true,-2097
Village Of Four Seasons,Missouri,true,-704
Villas,New Jersey,true,-1764
Vineyard,Utah,true,-721
Virgin,Utah,true,-358
Virginia Beach,Virginia,true,-442
Viroqua,Wisconsin,true,-521
Visalia,California,true,-329
Vista,California,true,-864
Volcano,Hawaii,true,-502
Wabash,Indiana,true,-655
Wabasha,Minnesota,true,-443
Wachapreague,Virginia,true,-1364
Waco,Texas,true,-247
Wading River,New York,true,-1814
Waialua,Hawaii,false,320
Waianae,Hawaii,true,-293
Waikiki,Hawaii,true,-138
Waikoloa,Hawaii,false,2553
Waikoloa Beach Resort,Hawaii,true,-1421
Waikoloa Village,Hawaii,true,-274
Wailea,Hawaii,false,238
Wailea-makena,Hawaii,false,199
Wailuku,Hawaii,true,-1044
Waimanalo,Hawaii,true,-1276
Waimea,Hawaii,true,-1265
Waitsfield,Vermont,false,980
Wakefield,Michigan,true,-94
Wakefield,New Hampshire,true,-838
Wake Forest,North Carolina,true,-890
Waldoboro,Maine,true,-982
Waldorf,Maryland,true,-175
Waldport,Oregon,true,-1857
Waleska,Georgia,true,-1538
Walker,Minnesota,true,-768
Walker County,Georgia,true,-922
Wallace,Idaho,true,-734
Walland,Tennessee,true,-773
Walla Walla,Washington,true,-971
Wallingford,Connecticut,true,-572
Wallkill,New York,true,-1255
Walnut,California,false,263
Walnut Creek,California,true,-808
Walsenburg,Colorado,true,-460
Waltham,Massachusetts,true,-779
Walton,New York,true,-250
Walton County,Florida,true,-760
Wappingers Falls,New York,true,-1079
Wardsboro,Vermont,true,-374
Wareham,Massachusetts,true,-1365
Warner Robins,Georgia,true,-625
Warren,Michigan,true,-560
Warren,Ohio,true,-528
Warren,Pennsylvania,true,-388
Warren,Rhode Island,true,-923
Warren,Vermont,false,951
Warrens,Wisconsin,true,-1564
Warrensburg,New York,true,-1228
Warrenton,Oregon,true,-965
Warrenton,Virginia,true,-1722
Warsaw,Indiana,true,-428
Warsaw,Missouri,false,59
Warwick,New York,true,-825
Warwick,Rhode Island,true,-432
Washburn,Wisconsin,true,-1490
Washington,Connecticut,true,-2205
Washington,District Of Columbia,true,-542
Washington,Missouri,true,-625
Washington,North Carolina,true,-1086
Washington,Utah,true,-608
"Washington, D.c.",District Of Columbia,true,-335
Washougal,Washington,true,-341
Wasilla,Alaska,true,-633
Watauga County,North Carolina,true,-971
Waterbury,Connecticut,true,-449
Waterbury,Vermont,true,-1800
Waterbury Center,Vermont,true,-432
Waterford,Connecticut,true,-603
Waterford,Virginia,true,-1374
Waterloo,Iowa,true,-620
Water Mill,New York,true,-1384
Watersound,Florida,true,-627
Watertown,Massachusetts,true,-566
Watertown,South Dakota,true,-775
Waterville Valley,New Hampshire,false,751
Watervliet,Michigan,true,-90
Watkins Glen,New York,true,-919
Watkinsville,Georgia,true,-1533
Watsonville,California,true,-357
Waukegan,Illinois,true,-780
Waupaca,Wisconsin,true,-175
Wausau,Wisconsin,true,-1167
Wautoma,Wisconsin,true,-1367
Wauwatosa,Wisconsin,true,-447
Waveland,Mississippi,true,-597
Waves,North Carolina,true,-664
Wawona,California,true,-1517
Waxahachie,Texas,true,-505
Waycross,Georgia,true,-508
Waynesboro,Virginia,true,-1558
Waynesville,Missouri,true,-209
Waynesville,North Carolina,true,-995
Weare,New Hampshire,false,120
Weatherford,Texas,true,-412
Weaverville,North Carolina,true,-1075
Wedowee,Alabama,true,-1092
Weedville,Pennsylvania,true,-514
Weehawken,New Jersey,true,-3721
Weeki Wachee,Florida,true,-236
Wellfleet,Massachusetts,true,-602
Wellington,Florida,true,-904
Wellington,Kentucky,true,-1090
Wells,Maine,true,-1316
Wellsboro,Pennsylvania,true,-844
Wellston,Michigan,true,-468
Wenatchee,Washington,true,-402
Weslaco,Texas,true,-398
Wesley Chapel,Florida,true,-435
West Allis,Wisconsin,true,-832
West Branch,Michigan,true,-716
Westbrook,Connecticut,true,-1030
Westbrook,Maine,true,-1501
West Cape May,New Jersey,true,-1629
West Chester,Pennsylvania,true,-418
West Chester Township,Ohio,true,-486
Westcliffe,Colorado,true,-807
West Columbia,South Carolina,true,-245
West Covina,California,true,-931
West Des Moines,Iowa,true,-832
Westerly,Rhode Island,true,-2698
Westerville,Ohio,true,-563
Westfield,Indiana,true,-517
Westfield,New York,true,-601
Westfield,Vermont,false,613
West Glacier,Montana,true,-1897
Westhampton Beach,New York,true,-1406
West Hartford,Connecticut,true,-362
West Haven,Connecticut,true,-184
West Hollywood,California,true,-1123
West Jefferson,North Carolina,true,-702
West Jordan,Utah,true,-125
West Kill,New York,true,-1457
West Lafayette,Indiana,true,-272
Westlake Village,California,true,-165
West Linn,Oregon,true,-1344
West Milford,New Jersey,true,-1418
Westminster,California,true,-577
Westminster,Colorado,true,-952
Westminster,South Carolina,true,-965
West Monroe,Louisiana,true,-308
Westmore,Vermont,true,-360
West New York,New Jersey,true,-728
West Olive,Michigan,true,-1687
Weston,Florida,true,-281
Weston,Vermont,true,-156
West Orange,New Jersey,true,-235
West Palm Beach,Florida,true,-27
West Park,Florida,true,-402
West Plains,Missouri,true,-260
Westport,Connecticut,true,-3607
Westport,Massachusetts,true,-1469
Westport,Washington,true,-350
West Richland,Washington,true,-622
West Sacramento,California,true,-639
West Stockbridge,Massachusetts,true,-2545
West Tisbury,Massachusetts,true,-2342
West Union,South Carolina,true,-1798
West Valley City,Utah,true,-100
West Windsor,Vermont,true,-148
Westwood,California,true,-899
West Yellowstone,Montana,false,658
Wetumpka,Alabama,true,-396
Weymouth,Massachusetts,true,-871
Wheat Ridge,Colorado,true,-926
White Bear Lake,Minnesota,true,-1376
Whitefield,New Hampshire,true,-611
Whitefish,Montana,true,-1536
Whitehall,Michigan,true,-1458
Whitehall,Montana,true,-330
White Haven,Pennsylvania,true,-1003
White Plains,New York,true,-1001
White Salmon,Washington,true,-916
White Stone,Virginia,true,-1027
White Sulphur Springs,Montana,true,-290
Whitethorn,California,true,-1066
Whitingham,Vermont,true,-2286
Whitmore Lake,Michigan,true,-1668
Whitney,Texas,true,-503
Whittier,California,true,-819
Whittier,North Carolina,true,-740
Whittington Township,Arkansas,true,-355
Whitwell,Tennessee,true,-909
Wichita,Kansas,true,-599
Wichita Falls,Texas,true,-282
Wickenburg,Arizona,false,135
Wildwood,Florida,false,183
Wildwood,Georgia,true,-421
Wildwood,New Jersey,true,-1161
Wildwood Crest,New Jersey,true,-1399
Wilkes-barre,Pennsylvania,true,-602
Willcox,Arizona,false,361
Williams,Arizona,true,-264
Williams Bay,Wisconsin,true,-2056
Williamsburg,Michigan,true,-1822
Williamsburg,Virginia,true,-61
Williamson,West Virginia,true,-191
Williamsport,Pennsylvania,true,-455
Williamstown,Kentucky,true,-878
Williamstown,Massachusetts,true,-997
Willis,Texas,true,-303
Williston,Florida,true,-341
Willits,California,true,-311
Willoughby,Ohio,true,-928
Willow,Alaska,false,196
Wills Point,Texas,false,5
Wilmington,Delaware,true,-300
Wilmington,New York,true,-811
Wilmington,North Carolina,true,-713
Wilmington,Ohio,true,-400
Wilmington,Vermont,true,-321
Wilson,Wyoming,true,-1473
Wilton Manors,Florida,true,-122
Wimberley,Texas,true,-548
Winchester,California,false,168
Winchester,Kentucky,true,-322
Winchester,Tennessee,true,-1715
Winchester,Virginia,true,-1284
Windham,Maine,true,-1387
Windham,New York,true,-955
Windsor,California,true,-420
Windsor,Colorado,true,-984
Winhall,Vermont,false,430
Winona,Minnesota,true,-300
Winooski,Vermont,true,-568
Winston-salem,North Carolina,true,-564
Winter Garden,Florida,true,-118
Wintergreen Resort,Virginia,true,-767
Winter Haven,Florida,true,-71
Winter Park,Colorado,false,855
Winter Park,Florida,true,-498
Winthrop,Massachusetts,true,-13
Winthrop,Washington,true,-524
Wisconsin Dells,Wisconsin,true,-1357
Wishon,California,true,-545
Woburn,Massachusetts,true,-2060
Wofford Heights,California,true,-718
Wolfeboro,New Hampshire,true,-1486
Woodbridge,Virginia,true,-241
Woodfin,North Carolina,true,-1520
Woodinville,Washington,true,-1560
Woodland,California,true,-136
Woodland Park,Colorado,true,-980
Woodside,California,true,-1519
Woodstock,Georgia,true,-1011
Woodstock,Maine,true,-934
Woodstock,New Hampshire,true,-473
Woodstock,New York,true,-1569
Woodstock,Vermont,true,-1218
Woodstock,Virginia,true,-858
Wooster,Ohio,true,-329
Worcester,Massachusetts,true,-203
Wright City,Missouri,true,-1060
Wrightsville Beach,North Carolina,true,-1547
Wrightwood,California,true,-755
Wurtsboro,New York,true,-1519
Wylie,Texas,true,-347
Wyoming,Michigan,true,-462
Xenia,Ohio,true,-252
Yachats,Oregon,true,-840
Yakima,Washington,true,-290
Yankton,South Dakota,true,-1206
Yantis,Texas,true,-606
Yarmouth,Maine,true,-1476
Yarmouth,Massachusetts,true,-1621
Yellow Springs,Ohio,true,-522
Yonkers,New York,true,-406
York,Maine,true,-1144
York,Pennsylvania,true,-492
Yosemite National Park,California,true,-134
Young Harris,Georgia,true,-1138
Youngstown,New York,false,18
Youngstown,Ohio,true,-459
Ypsilanti,Michigan,true,-554
Yuba City,California,true,-742
Yucca Valley,California,true,-685
Yukon,Oklahoma,true,-225
Yuma,Arizona,true,-380
Zavalla,Texas,true,-397
Zephyr Cove,Nevada,true,-1370
Zephyrhills,Florida,true,-387
Zirconia,North Carolina,true,-868
